corp_code,corp_name,rcept_no,year,fs_type,status,extract_method,n_tables,input_tokens,output_tokens,DBO,PlanAsset,NetDBO,ServiceCost,InterestCost,InterestIncome,NetInterest,BenefitPayment,ActuarialGL,ActuarialGL_Financial,ActuarialGL_Demographic,ActuarialGL_Experience,RetirementBenefitCost,ExpectedContribution,DCPlanCost,SensitivityDR_1pct,SensitivitySG_1pct,DiscountRate_Min,DiscountRate_Max,DiscountRate_Mid,SalaryGrowth_Min,SalaryGrowth_Max,SalaryGrowth_Mid,Duration_Min,Duration_Max,Duration_Mid,SensitivityDR_1pct_down,SensitivitySG_1pct_down,DR_shock_raw,SG_shock_raw
01042711,글로벌텍스프리,20230323001090,2022,연결,부분(0/7),HEADING,4,2662,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01042979,휴마시스,20230309000185,2022,연결,OK,HEADING,11,4922,357,3380910210.0,4722088500.0,-1341178290.0,728363244.0,81674580.0,63252120.0,18422460.0,264776855.0,-374413813.0,506629570.0,,-131215757.0,1401075466.0,,,,,,,5.75,,,5.0,,,,,,,
01043844,에스케이어드밴스드,20230331003405,2022,별도,OK,HEADING,15,6022,376,4686399000.0,7181460000.0,-2495061000.0,843587000.0,192611000.0,202958000.0,-10347000.0,38959000.0,1930583000.0,1631097000.0,322436000.0,-22950000.0,833240000.0,812377000.0,11153000.0,-501637000.0,608294000.0,,,6.22,,,4.55,,,13.37,603882000.0,-513544000.0,1.0,1.0
01047451,셀바스헬스케어,20230322000207,2022,연결,부분(0/7),HEADING,3,2428,314,,,,,,,,,,,,,,,443432000.0,,,,,,,,,,,,,,,
01047707,포톤,20230322001101,2022,연결,부분(0/7),HEADING,1,1688,314,,,,,,,,,,,,,,,263797000.0,,,,,,,,,,,,,,,
01049167,롤링스톤,20230322001106,2022,연결,OK,HEADING,13,5243,361,2019094000.0,,2019094000.0,834743000.0,91785000.0,,91785000.0,866183000.0,1191167000.0,519957000.0,,671210000.0,926528000.0,,56636000.0,,,,,5.4,,,4.12,,,,,,1.0,1.0
01049422,썸에이지,20230512001148,2022,연결,OK,HEADING,8,4094,360,372544000.0,0.0,372544000.0,136132000.0,3199000.0,0.0,3199000.0,0.0,52860000.0,36094000.0,0.0,-88954000.0,139331000.0,,400000000.0,-12169000.0,13692000.0,,,5.28,,,4.5,,,6.72,13370000.0,-12666000.0,1.0,1.0
01050738,솔트룩스,20230323001511,2022,연결,OK,HEADING,15,6853,388,3766895000.0,3995185000.0,-228290000.0,1533804000.0,66172000.0,93901000.0,-27729000.0,1389912000.0,-355095000.0,-303146000.0,3615000.0,-51564000.0,1506075000.0,1900000000.0,,,,5.24,5.36,5.3,4.0,5.0,4.5,,,4.45,,,1.0,1.0
01051065,엔비티,20230323000530,2022,연결,부분(0/7),HEADING,1,1694,314,,,,,,,,,,,,,,,559594000.0,,,,,,,,,,,,,,,
01051472,젠큐릭스,20230323001041,2022,연결,부분(0/7),KEYWORD,2,2294,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01054123,엠텍비젼,20230330001022,2022,연결,부분(0/7),HEADING,1,1878,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01058101,라파스,20230316001227,2022,연결,부분(1/7),HEADING,3,2347,320,31486000.0,,31486000.0,,,,,,,,,,,,517831000.0,,,,,,,,,,,,,,,
01059605,디와이파워,20230315001395,2022,연결,OK,KEYWORD,15,16715,382,23163005000.0,28768465000.0,-5605460000.0,2369721000.0,699643000.0,711190000.0,-11547000.0,1184704000.0,3722358000.0,4200072000.0,15251000.0,-492965000.0,2358174000.0,1969000000.0,126129000.0,,,,,5.33,,,3.0,,,6.87,,,1.0,1.0
01060744,한솔제지,20230314001205,2022,연결,OK,HEADING,10,6219,396,95583000000.0,84956000000.0,10627000000.0,9805000000.0,2857000000.0,2187000000.0,670000000.0,9741000000.0,2524000000.0,13788000000.0,227000000.0,10242000000.0,10617000000.0,,329000000.0,-4651000000.0,5181000000.0,5.2,,5.2,2.0,3.0,2.5,3.63,5.38,4.505,5115000000.0,-4793000000.0,1.0,1.0
01060814,삼양패키징,20230314000865,2022,연결,OK,HEADING,19,8234,386,24565870000.0,27890365000.0,-3324495000.0,3471186000.0,782253000.0,708930000.0,73323000.0,1971248000.0,-5426918000.0,-5009490000.0,0.0,-417428000.0,3544509000.0,4300000000.0,842903000.0,-1569030000.0,1829400000.0,5.3,5.4,5.35,,,4.0,,,7.64,1836521000.0,-1665477000.0,1.0,1.0
01061327,클래시스,20230322000858,2022,연결,부분(0/7),HEADING,3,2190,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01061497,FSN,20230321000321,2022,연결,부분(2/7),HEADING,3,2580,327,9634616000.0,8351930000.0,1282686000.0,,,,,,,,,,,,1965963000.0,,,,,,,,,,,,,,,
01062867,디알텍,20230322001066,2022,연결,OK,HEADING,15,5823,390,4911413000.0,3094951000.0,1816462000.0,1172598000.0,136021000.0,47526000.0,88495000.0,1137503000.0,-595477000.0,967169000.0,,-371692000.0,1261093000.0,1143000000.0,,-335946000.0,395350000.0,5.33,5.35,5.34,3.94,5.07,4.505,7.7,8.02,7.86,386075261.0,-349705805.0,1.0,1.0
01063556,질경이,20230321000972,2022,연결,부분(0/7),HEADING,3,2269,314,,,,,,,,,,,,,,,128807000.0,,,,,,,,,,,,,,,
01063990,로보로보,20230317000312,2022,연결,부분(0/7),KEYWORD,1,2107,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01064041,아크로스,20230330000448,2022,별도,부분(0/7),HEADING,1,1911,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01064069,토박스코리아,20230320000622,2022,연결,부분(0/7),HEADING,3,2569,314,,,,,,,,,,,,,,,212024000.0,,,,,,,,,,,,,,,
01064272,한국투자캐피탈,20230330000650,2022,연결,부분(0/7),KEYWORD,4,6765,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01065679,이노인스트루먼트,20230323001142,2022,연결,OK,HEADING,19,7255,366,416651000.0,468324000.0,-51673000.0,101003000.0,10443000.0,12134000.0,-1691000.0,90922000.0,-28334000.0,98546000.0,0.0,-70213000.0,99313000.0,150000000.0,,-26369000.0,30868000.0,,,5.32,,,2.86,,,7.4,29581361.0,-27082615.0,1.0,1.0
01065785,노브메타파마,20230317000745,2022,별도,OK,HEADING,10,4941,360,1556801000.0,834106000.0,722695000.0,177357000.0,26592000.0,16022000.0,10570000.0,,60005000.0,-133974000.0,,193979000.0,,109000000.0,,-43680028.0,48211031.0,,,5.04,,,3.63,,,3.06,48260831.0,-45147629.0,1.0,1.0
01066058,파마리서치바이오,20230322001275,2022,연결,부분(0/7),HEADING,3,2224,314,,,,,,,,,,,,,,,221306910.0,,,,,,,,,,,,,,,
01067437,팍스넷경제티브이,20230320000420,2022,연결,OK,HEADING,5,4344,353,459963000.0,92287000.0,367676000.0,135926000.0,11117000.0,282000.0,10835000.0,35612000.0,-39575000.0,-54127000.0,0.0,15552000.0,146761000.0,,,,,,,5.35,,,4.8,,,,,,,
01067516,골프존,20230323001498,2022,연결,OK,HEADING,14,4877,358,596898000.0,694091000.0,-97193000.0,74956000.0,17878000.0,7779000.0,10099000.0,4526000.0,71672000.0,,,,4696600000.0,,4611545000.0,-34824000.0,41301000.0,,,5.82,,,2.0,,,,40084000.0,-36402000.0,1.0,1.0
01068296,제이니몹,20230331001182,2022,연결,부분(0/7),HEADING,5,2515,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01068348,러셀,20230323001065,2022,연결,OK,HEADING,17,6483,362,479210261.0,62910500.0,416299761.0,128797608.0,13384248.0,1475988.0,11908260.0,58562147.0,-4882400.0,-76052672.0,,71170272.0,140705868.0,,,-28574672.0,35128225.0,,,5.87,,,4.3,,,8.5,33344288.0,-30429342.0,1.0,1.0
01069736,한독크린텍,20230317000742,2022,별도,OK,HEADING,9,5944,365,4354174262.0,4030038356.0,324135906.0,1025307659.0,110787741.0,110115892.0,671849.0,685519311.0,577073486.0,982757513.0,,405684027.0,1025979508.0,,,-284354031.0,318927989.0,,,5.33,,,6.23,,,8.46,324723820.0,-284875284.0,1.0,1.0
01070149,올리패스,20230320000668,2022,연결,OK,KEYWORD,7,7275,383,3691378000.0,573041000.0,3118337000.0,746896000.0,122434000.0,18738000.0,103696000.0,709178000.0,25530000.0,217131000.0,,242661000.0,850592000.0,,,-88064000.0,202852000.0,5.87,5.91,5.89,3.0,3.9,3.45,9.226,9.767,9.4965,103536000.0,-93756000.0,1.0,1.0
01071944,미래생명자원,20230321000646,2022,연결,부분(0/7),HEADING,2,2072,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01073678,얼라인드,20230321001147,2022,연결,OK,HEADING,7,3743,349,2422104438.0,,2422104438.0,295636279.0,36919729.0,,36919729.0,407290774.0,756306216.0,225962247.0,,982268463.0,332556008.0,,,,,,,5.16,,,2.0,,,,,,,
01078178,RFHIC,20230316001267,2022,연결,부분(0/7),HEADING,3,2422,319,,,,,,,,,,,,,2177130000.0,,2164300000.0,,,,,,,,,,,,,,,
01080687,아우딘퓨쳐스,20230323000375,2022,연결,OK,HEADING,14,5666,369,1770378000.0,279123000.0,1491255000.0,837190000.0,33625000.0,16414000.0,17211000.0,530291000.0,1972898000.0,164542000.0,,1808356000.0,854401000.0,300000000.0,,57870000.0,-68004000.0,,,5.89,,,5.0,,,9.705,-67999000.0,58898000.0,1.0,1.0
01085026,유진테크놀로지,20230331004027,2022,연결,부분(0/7),HEADING,3,2165,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01089350,켐트로스,20230317000611,2022,별도,OK,HEADING,14,6403,365,3289164000.0,515390000.0,2773774000.0,588702000.0,98914000.0,11940000.0,86974000.0,491846000.0,65348000.0,362732000.0,0.0,-148684000.0,675676000.0,,,-123799000.0,139995000.0,,,5.6,,,3.0,,,4.185,137638000.0,-128020000.0,1.0,1.0
01091054,쎄노텍,20230320000957,2022,별도,OK,KEYWORD,14,12415,368,2067473000.0,1137617000.0,929856000.0,478032000.0,64699000.0,41949000.0,22750000.0,236049000.0,455761000.0,433682000.0,0.0,22079000.0,500782000.0,300000000.0,,-135028000.0,160740000.0,,,5.82,,,4.29,,,8.46,155607000.0,-141366000.0,1.0,1.0
01093007,LS에코에너지,20230315001298,2022,연결,OK,HEADING,7,5015,358,1991419000.0,1443877000.0,547542000.0,204488000.0,46873000.0,59086000.0,-12213000.0,109165000.0,-49283000.0,,,,192275000.0,,10427000.0,-37519000.0,43517000.0,,,6.21,,,3.0,,,,42518000.0,-38993000.0,1.0,1.0
01095722,심텍,20230322001163,2022,연결,OK,HEADING,17,7057,396,107988883000.0,49040995000.0,58947888000.0,14546875000.0,2882013000.0,1276317000.0,1605696000.0,5087438000.0,-7454400000.0,-9725329000.0,0.0,2271929000.0,16152571000.0,1862735000.0,821219000.0,-7843205000.0,8947614000.0,5.18,5.33,5.255,3.0,4.3,3.65,,,8.15,8939066000.0,-7991671000.0,1.0,1.0
01096341,넥슨게임즈,20230315000715,2022,연결,부분(0/7),HEADING,1,1696,315,,,,,,,,,,,,,,,5494000000.0,,,,,,,,,,,,,,,
01099861,에이텍모빌리티,20230316001419,2022,연결,부분(3/7),HEADING,2,2485,329,316377000.0,14970000.0,301407000.0,,,,,96573000.0,35655000.0,,,,104627000.0,,,,,,,,,,,,,,,,,
01101254,케이피항공산업,20230317000395,2022,별도,부분(3/7),HEADING,3,2779,328,5451603000.0,854482000.0,4597121000.0,,,13011000.0,,444085000.0,,,,,,,,,,,,,,,,,,,,,,
01105621,엔투텍,20230323001568,2022,연결,OK,HEADING,11,6033,370,1313464000.0,961823000.0,351641000.0,143763000.0,26531000.0,20675000.0,5856000.0,199892000.0,16449000.0,56949000.0,0.0,-73398000.0,149619000.0,212288000.0,49763000.0,-95668000.0,110000000.0,,,5.35,,,5.1,,,8.76,110713000.0,-96823000.0,1.0,1.0
01107665,크리스탈신소재,20230418000101,2022,연결,부분(0/7),KEYWORD,1,1759,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01108099,현대코퍼레이션홀딩스,20230322001117,2022,연결,OK,HEADING,16,6313,365,5195715000.0,5741329000.0,-545614000.0,711782000.0,76569000.0,138432000.0,-61863000.0,1042621000.0,-6147000.0,447114000.0,,-441261000.0,,474000000.0,,-153588000.0,176231000.0,,,5.29,,,3.87,,,6.2,171036122.0,-160546353.0,1.0,1.0
01108248,지노믹트리,20230321001374,2022,연결,OK,HEADING,11,5607,359,2944962000.0,1742810000.0,1202152000.0,459615000.0,77751000.0,,77751000.0,196714000.0,-149748000.0,287676000.0,,-138424000.0,,,,-201149000.0,200922000.0,,,5.37,,,5.94,,,7.03,203840000.0,-202249000.0,1.0,1.0
01108442,에치에프알,20230316000840,2022,연결,OK,HEADING,12,5515,384,6234961000.0,402251000.0,5832710000.0,793274000.0,116868000.0,10561000.0,106307000.0,375373000.0,1221160000.0,1221160000.0,,,910142000.0,,46398000.0,-297703000.0,347167000.0,5.17,5.83,5.5,2.7,2.88,2.79,7.5,8.91,8.205,341453000.0,-307012000.0,1.0,1.0
01109122,에스엘테라퓨틱스,20230321000708,2022,연결,부분(0/7),HEADING,3,2711,317,,,,,,,,,,,,,92500000.0,,54053000.0,,,,,,,,,,,,,,,
01109715,DSC인베스트먼트,20230317000830,2022,연결,부분(0/7),KEYWORD,5,9508,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01109955,링크제니시스,20230315000959,2022,연결,부분(0/7),HEADING,7,3034,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01112889,피엔에이치테크,20230322000628,2022,별도,OK,HEADING,15,5555,365,1651456000.0,117113000.0,1534343000.0,316231000.0,39205000.0,3817000.0,35388000.0,170864000.0,-91157000.0,373864000.0,0.0,-282707000.0,355436000.0,,,-113635000.0,129087000.0,,,5.17,,,4.84,,,7.72,129696000.0,-115199000.0,1.0,1.0
01113499,아이티센피엔에스,20230317000589,2022,별도,부분(0/7),HEADING,1,1699,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01113718,올릭스,20230317000799,2022,연결,OK,HEADING,14,6849,361,2037003000.0,2466080000.0,-429077000.0,724342000.0,88316000.0,80195000.0,8121000.0,309498000.0,-726257000.0,,,,732463000.0,,18824000.0,-154303000.0,174584000.0,,,6.1,,,5.0,,,7.41,176250000.0,-155627000.0,1.0,1.0
01115044,안지오랩,20230322000034,2022,연결,OK,HEADING,6,5233,361,615412501.0,853204138.0,-237791637.0,75868356.0,25352340.0,25476924.0,-124584.0,374321648.0,2546781.0,-44550140.0,,47096921.0,75743772.0,,,-23691996.0,24265589.0,,,5.24,,,3.41,,,3.834,23691996.0,-22152245.0,1.0,1.0
01116344,이비테크,20230322000339,2022,연결,부분(0/7),KEYWORD,1,5854,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01116380,씨앤에스링크,20230323000647,2022,별도,부분(0/7),HEADING,1,1861,314,,,,,,,,,,,,,,,161455000.0,,,,,,,,,,,,,,,
01117246,EMB,20230321000721,2022,연결,부분(2/7),HEADING,2,2103,320,343406000.0,484513000.0,-141107000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01117422,나눔테크,20230321000025,2022,별도,부분(0/7),KEYWORD,1,2542,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01118281,피플바이오,20230320000857,2022,연결,OK,HEADING,12,4859,355,2054445000.0,,2054445000.0,318700000.0,43885000.0,,43885000.0,287229000.0,15577000.0,,,,362586000.0,,,-67931000.0,80039000.0,5.14,5.17,5.155,,,2.0,,,,78039000.0,-70551000.0,1.0,1.0
01118643,로보쓰리에이아이,20230323000804,2022,별도,부분(0/7),KEYWORD,2,3986,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01124653,슈프리마,20230314001150,2022,연결,부분(0/7),HEADING,4,2358,315,,,,,,,,,,,,,1035926000.0,,,,,,,,,,,,,,,,,
01126004,스포피드,20230331002273,2022,연결,부분(2/7),HEADING,6,3284,320,,290802327.0,,,,3645809.0,,60165340.0,,,,,,,,,,,,,,,,,,,,,,
01128613,화승엔터프라이즈,20230317000130,2022,연결,OK,HEADING,8,5477,380,8428351000.0,636759000.0,7791592000.0,10853896000.0,521172000.0,11883000.0,509289000.0,9814747000.0,208570000.0,18460000.0,-682992000.0,4454962000.0,11363185000.0,,,-639458000.0,564037000.0,5.28,7.25,6.265,3.18,8.0,5.59,,,,579383000.0,-636899000.0,1.0,1.0
01128622,이스트에이드,20230320000809,2022,연결,OK,HEADING,22,7459,365,185547000.0,6076000.0,179471000.0,78751000.0,8870000.0,392000.0,8478000.0,80300000.0,69184000.0,23960000.0,0.0,45224000.0,87229000.0,,445510000.0,-8781000.0,10394000.0,,,5.84,,,2.58,,,5.36,10082000.0,-9182000.0,1.0,1.0
01131510,에스엠면세점,20230331002239,2022,별도,부분(0/7),KEYWORD,1,1779,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01133217,카카오뱅크,20230321001298,2022,별도,OK,HEADING,7,5414,364,28179000000.0,41682000000.0,-13503000000.0,9890000000.0,883000000.0,1040000000.0,-157000000.0,2279000000.0,-4157000000.0,9634000000.0,-1000000000.0,-4791000000.0,,,,-2985000000.0,,,,5.98,,,,,,,3557000000.0,,1.0,
01135057,녹십자웰빙,20230320000876,2022,별도,OK,HEADING,8,5326,369,8450495000.0,10997165000.0,-2546670000.0,1546359000.0,261754000.0,250760000.0,10994000.0,544107000.0,1723457000.0,1332911000.0,,390546000.0,1808113000.0,,,-531472000.0,626603000.0,,,5.34,,,5.03,,,8.25,608586000.0,-555238000.0,1.0,1.0
01135941,원익IPS,20230321000360,2022,연결,OK,HEADING,14,6062,379,48160788000.0,59886427000.0,-11725639000.0,9297347000.0,1781586000.0,1567866000.0,213720000.0,5650329000.0,6596435000.0,11596564000.0,,-5000129000.0,11078933000.0,8215000000.0,,-3788240000.0,4075534000.0,,,5.18,,,4.6,,,8.569,4067678000.0,-3830078000.0,0.5,0.5
01136597,마더스제약,20230323001470,2022,연결,부분(0/7),HEADING,3,2153,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01137295,프리시젼바이오,20230321001008,2022,연결,OK,HEADING,9,5983,365,1810296000.0,1164145000.0,646151000.0,561498000.0,26122000.0,37136000.0,-11014000.0,371478000.0,-167245000.0,241586000.0,0.0,-74341000.0,550484000.0,,,-91824000.0,93842000.0,,,5.19,,,4.24,,,9.51,91824000.0,-81532000.0,1.0,1.0
01137903,디케이티,20230323000023,2022,연결,OK,HEADING,6,4555,347,1104740000.0,1412361000.0,-307621000.0,250578000.0,38757000.0,30467000.0,8290000.0,110365000.0,-155243000.0,214017000.0,0.0,-58774000.0,,,,,,,,,,,,,,,,,,
01138771,한덕,20230314000278,2022,연결,부분(0/7),HEADING,4,2826,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01139266,로스웰,20230427000703,2022,연결,부분(0/7),HEADING,4,2832,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01139497,에스제이켐,20230323000930,2022,별도,부분(3/7),HEADING,1,2185,323,421374000.0,55779000.0,365595000.0,86734000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
01140138,제이에스테크,20230331002443,2022,연결,부분(3/7),HEADING,3,3129,326,871736735.0,333826005.0,537910730.0,,,4590075.0,,156355495.0,,,,,,,,,,,,,,,,,,,,,,
01141942,액트로,20230322000597,2022,연결,OK,HEADING,10,4431,359,2421525000.0,,2421525000.0,425034000.0,37045000.0,,37045000.0,2456045000.0,17425000.0,12679000.0,,4746000.0,462079000.0,,270115000.0,-3950000.0,3995000.0,,,4.94,,,5.0,,,,4025000.0,-3995000.0,1.0,1.0
01142075,핑거,20230320000812,2022,연결,OK,HEADING,24,9998,385,5154070000.0,5404151000.0,-250081000.0,1336254000.0,185275000.0,163515000.0,21760000.0,844535000.0,-509142000.0,995621000.0,,-486479000.0,1358014000.0,1291000000.0,240000000.0,-369246000.0,422416000.0,6.18,6.34,6.26,,,5.0,8.019,9.523,8.771,421052000.0,-376930000.0,1.0,1.0
01144028,씨티케이,20230322000709,2022,연결,OK,HEADING,18,7623,386,1987970000.0,1991790000.0,-3820000.0,847223000.0,90151000.0,71922000.0,18229000.0,652405000.0,592105000.0,471550000.0,,120555000.0,1075413000.0,,143658000.0,-167273000.0,200727000.0,6.15,6.4,6.275,4.01,5.13,4.57,8.12,9.84,8.98,195700000.0,-174014000.0,1.0,1.0
01146822,아이퀘스트,20230321000636,2022,연결,OK,HEADING,18,8028,376,5273478430.0,4344018616.0,929459814.0,396072545.0,87189959.0,73672831.0,13517128.0,193730208.0,-91633003.0,422198554.0,,-513831557.0,409589673.0,,430952000.0,-190830546.0,210798558.0,5.15,5.43,5.29,2.0,4.0,3.0,,,,205927713.0,-198617609.0,1.0,1.0
01150311,선우,20230504000613,2022,연결,부분(3/7),HEADING,3,2845,323,337156000.0,82880000.0,254276000.0,,,,,218874000.0,,,,,,,,,,,,,,,,,,,,,,
01152470,펄어비스,20230322001273,2022,연결,부분(2/7),HEADING,4,3252,326,,,,328146000.0,92827000.0,,92827000.0,,,,,,,,,-83000000.0,98000000.0,,,,,,,,,,,,,
01153105,비비씨,20230322000321,2022,연결,OK,HEADING,16,5882,384,2753735000.0,1109570000.0,1644165000.0,721033000.0,69540000.0,42310000.0,27230000.0,412777000.0,435597000.0,457218000.0,,-21621000.0,748263000.0,,,-155512000.0,183139000.0,5.385,5.69,5.5375,2.6,5.0,3.8,8.25,11.67,9.96,179793000.0,-161113000.0,1.0,1.0
01153293,제이엘케이,20230317000899,2022,연결,OK,HEADING,7,4944,385,2664760000.0,1264215000.0,1400545000.0,1050759000.0,91578000.0,23809000.0,67769000.0,328684000.0,828549000.0,535294000.0,,293255000.0,1142906000.0,,,-88020000.0,96144000.0,5.39,5.52,5.455,2.39,3.67,3.03,3.62,6.27,4.945,95931360.0,-90601040.0,1.0,1.0
01157235,아스타,20230322001280,2022,연결,OK,HEADING,6,4402,361,1186247000.0,0.0,1186247000.0,247139000.0,40213000.0,0.0,40213000.0,242630000.0,-135078000.0,-153218000.0,0.0,18140000.0,152274000.0,,287352000.0,-43152000.0,50188000.0,,,5.29,,,3.44,,,,48968000.0,-44910000.0,1.0,1.0
01158553,켄코아에어로스페이스,20230322001278,2022,연결,OK,HEADING,7,5566,367,3156153000.0,528326000.0,2627827000.0,1143432000.0,81120000.0,11497000.0,69623000.0,598413000.0,492082000.0,526715000.0,0.0,-34633000.0,1213055000.0,,,-178909000.0,207253000.0,,,5.3,,,4.21,,,6.33,202074000.0,-186339000.0,1.0,1.0
01159853,휴온스,20230323001363,2022,연결,부분(0/7),HEADING,3,2364,315,,,,,,,,,,,,,,,4911553000.0,,,,,,,,,,,,,,,
01160363,에코프로비엠,20230321001436,2022,연결,OK,HEADING,14,6406,374,34704433000.0,17294380000.0,17410053000.0,10233292000.0,917872000.0,362526000.0,555346000.0,2195599000.0,-2541320000.0,5417228000.0,0.0,-2958592000.0,,12840000000.0,,-4347492000.0,5306946000.0,,,5.41,,,4.8,,,14.59,5324054000.0,-4411613000.0,1.0,1.0
01160512,헝셩그룹,20230428000344,2022,연결,부분(0/7),HEADING,4,3082,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01161292,라이트팜텍,20230331003568,2022,연결,부분(0/7),HEADING,5,2811,314,,,,,,,,,,,,,,,313625000.0,,,,,,,,,,,,,,,
01165739,잉글우드랩,20230315001347,2022,연결,OK,HEADING,11,5133,360,1013895000.0,463429000.0,550466000.0,242531000.0,40128000.0,2860000.0,37268000.0,71945000.0,-116812000.0,-171861000.0,,55049000.0,,,,-60837000.0,71963000.0,,,5.77,,,4.2,,,7.152,70973650.0,-63876285.0,1.0,1.0
01166109,예선테크,20230322001014,2022,연결,OK,HEADING,14,6031,385,3672272000.0,3284468000.0,387804000.0,713937000.0,145417000.0,112527000.0,32890000.0,642516000.0,-707384000.0,-775231000.0,,67847000.0,746829000.0,,17217000.0,-185392000.0,221407000.0,5.5,5.75,5.625,4.84,6.0,5.42,7.3,15.3,11.3,210728000.0,-197220000.0,1.0,1.0
01167056,샘표식품,20230310000633,2022,연결,OK,HEADING,12,7156,366,12077127000.0,13361869000.0,-1284742000.0,732994000.0,160489000.0,389213000.0,-228724000.0,835312000.0,380131000.0,,,,504270000.0,800000000.0,2255620000.0,-274828000.0,314670000.0,,,6.19,,,4.06,,,8.24,310674000.0,-282916000.0,1.0,1.0
01168684,스튜디오드래곤,20230320000722,2022,연결,OK,HEADING,16,7698,391,5114091000.0,7560480000.0,-2446389000.0,1087238000.0,201139000.0,230710000.0,-29571000.0,1071925000.0,-512844000.0,1281865000.0,0.0,-769021000.0,1057667000.0,,314785000.0,-393175000.0,470926000.0,6.28,6.33,6.305,3.31,3.47,3.39,9.95,11.21,10.58,451722000.0,-415170000.0,1.0,1.0
01169267,세화피앤씨,20230323000480,2022,별도,OK,HEADING,19,6345,362,4472969000.0,4879603000.0,-406634000.0,517542000.0,,115028000.0,3768000.0,598172000.0,292110000.0,760692000.0,0.0,-400725000.0,521310000.0,,,-227175000.0,267498000.0,,,5.18,,,4.5,,,8.87,261285000.0,-236093000.0,1.0,1.0
01169434,오가닉티코스메틱,20230428001059,2022,연결,부분(0/7),HEADING,2,2150,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01170962,GRT,20221028000439,2022,연결,부분(0/7),KEYWORD,1,1726,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01174038,자비스,20230321001097,2022,연결,부분(0/7),HEADING,1,1903,314,,,,,,,,,,,,,,,408434000.0,,,,,,,,,,,,,,,
01179927,리독스바이오,20230331003843,2022,별도,부분(2/7),HEADING,2,2282,317,,69047000.0,,,,,,143544000.0,,,,,,,,,,,,,,,,,,,,,,
