corp_code,corp_name,rcept_no,year,fs_type,status,extract_method,n_tables,input_tokens,output_tokens,DBO,PlanAsset,NetDBO,ServiceCost,InterestCost,InterestIncome,NetInterest,BenefitPayment,ActuarialGL,ActuarialGL_Financial,ActuarialGL_Demographic,ActuarialGL_Experience,RetirementBenefitCost,ExpectedContribution,DCPlanCost,SensitivityDR_1pct,SensitivitySG_1pct,DiscountRate_Min,DiscountRate_Max,DiscountRate_Mid,SalaryGrowth_Min,SalaryGrowth_Max,SalaryGrowth_Mid,Duration_Min,Duration_Max,Duration_Mid,SensitivityDR_1pct_down,SensitivitySG_1pct_down,DR_shock_raw,SG_shock_raw
00256380,유아이엘,20180330003449,2017,OK|연결,OK,11,19583,426,OK,10311417000.0,9285759000.0,1025658000.0,1996375000.0,220134000.0,226372000.0,-6238000.0,1955923000.0,556737000.0,537155000.0,226334000.0,-206752000.0,2046436000.0,1000000000.0,,-548925000.0,614649000.0,3.05,3.63,3.34,5.26,5.7,5.48,,,,619174000.0,-555101000.0,1.0,1.0
00256715,국순당,20180330002908,2017,OK|연결,OK,15,6557,401,OK,6973090000.0,561466000.0,6411624000.0,,,26413000.0,,2330881000.0,232339000.0,225567000.0,,457906000.0,,3829000.0,495487000.0,-433424000.0,490035000.0,,,3.29,,,4.43,,,8.68,500329000.0,-433297000.0,1.0,1.0
00256955,테이팩스,20180628000373,2017,OK|연결,OK,25,31125,407,OK,198435000.0,187413000.0,11022000.0,119290000.0,4922000.0,5144000.0,-222000.0,102521000.0,-24825000.0,-3836000.0,0.0,-20989000.0,119068000.0,,874095000.0,-7548000.0,8436000.0,,,2.86,,,3.75,,,6.63,8501000.0,-7635000.0,1.0,1.0
00257732,한국정밀기계,20190911000410,2017,OK|연결,부분(0/7),3,3214,366,부분(6/7),,,,,,,,5417698308.0,,,,,,,,,,,,,,,,,,6.6,,,1.0,1.0
00258014,에스케이텔레시스,20180402002946,2017,OK|연결,OK,9,7872,380,OK,6610827369.0,5519742275.0,1091085094.0,854584628.0,145657572.0,97764825.0,47892747.0,203665720.0,4049035.0,,,,871041315.0,,,,,,,,,,,,,,,,,
00258102,지엔코,20180622000257,2017,OK|연결,부분(0/7),5,3140,836,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00258360,위지트,20180330002497,2017,OK|연결,OK,7,5055,397,OK,2646189000.0,2273361000.0,372828000.0,635809000.0,51425000.0,55157000.0,-3732000.0,436518000.0,10174000.0,,,,632077000.0,,,-218767000.0,244046000.0,,,2.82,,,4.3,,,,250110000.0,-215018000.0,1.0,1.0
00258421,기산텔레콤,20180402003232,2017,OK|연결,OK,36,13585,417,OK,6089341000.0,2856659000.0,3232682000.0,840402000.0,127695000.0,82103000.0,45592000.0,342168000.0,-31927000.0,-173169000.0,0.0,153534000.0,885994000.0,,,-399879000.0,450757000.0,2.8,3.23,3.015,3.13,6.26,4.695,,,,459112000.0,-400630000.0,1.0,1.0
00258476,독립문,20180402002632,2017,OK|별도,부분(0/7),1,2058,647,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00258689,JYP Ent.,20180330001728,2017,OK|연결,부분(0/7),1,1841,516,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00258801,카카오,20180330002462,2017,OK|연결,OK,1,2285,432,OK,178500000000.0,126400000000.0,52100000000.0,8300000000.0,5400000000.0,3800000000.0,1600000000.0,6700000000.0,2900000000.0,8600000000.0,-5700000000.0,,10200000000.0,,,-8500000000.0,6200000000.0,2.5,3.5,3.0,3.0,4.0,3.5,,,12.5,9200000000.0,-6000000000.0,,
00259253,피케이밸브앤엔지니어링,20180330001957,2017,OK|연결,OK,2,2795,372,OK,20344800000.0,18411438000.0,1868463000.0,1774458000.0,506263000.0,,,277027000.0,975574000.0,,,,,,,,,,,,,,,,,,,,,
00259545,엠에스오토텍,20180330001027,2017,OK|연결,OK,13,8462,418,OK,21091745316.0,11400295006.0,9691450310.0,3730859250.0,495972592.0,298567152.0,197405440.0,2948317820.0,-2107914764.0,,,,3928264690.0,,,-1270518635.0,1460305015.0,3.06,3.16,3.11,2.71,3.18,2.945,,,,2195155949.0,-1286886718.0,1.0,1.0
00259590,바른손이앤에이,20180330002995,2017,OK|연결,OK,5,4342,396,OK,4738035000.0,,4738035000.0,1853100000.0,49095000.0,,49095000.0,385087000.0,304899000.0,,,,1507628000.0,,,-232818000.0,265818000.0,,,2.49,,,4.1,,,3.52,266184000.0,-236637000.0,1.0,1.0
00259776,미래에셋자산운용,20180330003918,2017,OK|연결,OK,2,2733,356,OK,96072000.0,,96072000.0,,,,,29318000.0,,,,,,,,,,,,,,,,,,,,,,
00259934,예림당,20180330002133,2017,OK|연결,부분(0/7),9,6323,829,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00260356,산은캐피탈,20181026000565,2017,OK|연결,OK,23,8810,420,OK,19336848000.0,18661179000.0,675669000.0,1828446000.0,498536000.0,492234000.0,6302000.0,2181433000.0,507210000.0,208821000.0,,298389000.0,1834748000.0,2415868000.0,237882000.0,-1230869600.0,1377107936.0,,,3.06,,,3.5,,,6.98,1397229456.0,-1237334400.0,1.0,1.0
00260383,대한유화,20180330003169,2017,OK|연결,OK,8,5127,415,OK,71902506000.0,73068974000.0,-1166468000.0,8141176000.0,1719844000.0,2078888000.0,-359044000.0,5790707000.0,-562956000.0,-2035172000.0,,1472216000.0,7774627000.0,,,-8855812000.0,9668724000.0,,,3.11,,,4.25,,,,9586368000.0,-9010032000.0,0.5,0.5
00260392,대원전선,20180330000088,2017,OK|연결,OK,14,6394,401,OK,11420194000.0,3410880000.0,8009314000.0,1266862000.0,259144000.0,88637000.0,170507000.0,1027776000.0,118735000.0,,,,1607321000.0,,,-553001000.0,620247000.0,,,2.92,,,3.34,,,,620759000.0,-562925000.0,1.0,1.0
00260408,팜스코,20180330000608,2017,OK|연결,OK,15,8296,427,OK,22402281000.0,14541146000.0,7861135000.0,3315434000.0,638129000.0,362892000.0,275237000.0,1960789000.0,982267000.0,614906000.0,0.0,367361000.0,3601235000.0,,16401000.0,-1324549000.0,1541265000.0,3.16,3.76,3.46,3.69,4.58,4.135,,,,1533841000.0,-1355421000.0,1.0,1.0
00260569,유니셈,20180330001315,2017,OK|연결,OK,16,7512,406,OK,6548127743.0,6956853155.0,-408725412.0,1254931169.0,111124788.0,79304706.0,31820082.0,1032066189.0,389920169.0,,,,1289940846.0,,305350972.0,-475394074.0,553971607.0,,,2.19,,,8.46,,,5.48,556590858.0,-482597015.0,,
00260611,웰킵스하이텍,20180330002392,2017,OK|연결,OK,13,10994,398,OK,3933140000.0,3088292000.0,844848000.0,439359000.0,58812000.0,87135000.0,-28323000.0,370839000.0,1002905000.0,,,,411036000.0,,,-174286000.0,198274000.0,,,3.11,,,4.98,,,,199840000.0,-176244000.0,1.0,1.0
00260657,오상헬스케어,20180629000951,2017,OK|연결,OK,12,6250,406,OK,4242632000.0,4176513000.0,66119000.0,862380000.0,81356000.0,93278000.0,-11922000.0,633924000.0,214993000.0,-132181000.0,347174000.0,,844052000.0,853657000.0,,-316247000.0,363413000.0,,,2.77,,,2.0,,,,363886000.0,-321678000.0,1.0,1.0
00260745,서울평가정보,20180419000031,2017,OK|연결,부분(0/7),2,2215,509,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00260930,에스엠,20180402002889,2017,OK|연결,OK,14,5796,424,OK,15988686000.0,11916048000.0,4072638000.0,2074093000.0,229854000.0,99025000.0,130829000.0,1095152000.0,1534996000.0,727912000.0,,807084000.0,2303947000.0,,,-7506221000.0,10180719000.0,2.82,3.43,3.125,3.27,4.0,3.635,,,,10194527000.0,-7493988000.0,1.0,1.0
00261009,감성코퍼레이션,20180402001673,2017,OK|별도,OK,7,5780,406,OK,1599639000.0,383282000.0,1216357000.0,132359000.0,47001000.0,9543000.0,37458000.0,30883000.0,-582901000.0,-581141000.0,,-1760000.0,169816000.0,,,-71562000.0,76686000.0,,,2.94,,,3.0,,,7.83,77355000.0,-72306000.0,1.0,1.0
00261054,EG,20180402000229,2017,OK|연결,OK,12,5757,397,OK,1474959000.0,545922000.0,929037000.0,211467000.0,21203000.0,13148000.0,8055000.0,25781000.0,122641000.0,,,,,,1021263000.0,-97187000.0,111555000.0,,,2.45,,,4.12,,,,112092000.0,-98559000.0,1.0,1.0
00261285,한국가스공사,20180329000730,2017,OK|연결,OK,12,8151,399,OK,302875000000.0,303777000000.0,-902000000.0,36554000000.0,11038000000.0,11462000000.0,-424000000.0,17833000000.0,2169000000.0,,,,35904000000.0,37845000000.0,1267813000.0,,,,,4.34,,,2.6,,,,,,,
00261355,레드캡투어,20180330000659,2017,OK|연결,OK,10,14599,417,OK,13224982000.0,11951572000.0,1273410000.0,2403130000.0,354816000.0,272056000.0,82760000.0,1247166000.0,-856759000.0,-836053000.0,68366000.0,-88072000.0,2840706000.0,2370791000.0,,-819599000.0,908760000.0,,,3.47,,,4.44,,,6.85,925082000.0,-821435000.0,1.0,1.0
00261373,마크로젠,20180402004960,2017,OK|연결,OK,15,7094,417,OK,4542952000.0,3965922000.0,577030000.0,1159129000.0,157276000.0,125631000.0,31645000.0,1443857000.0,551455000.0,159322000.0,,469133000.0,1190774000.0,1059000000.0,1301000000.0,-414405920.0,488854928.0,,,3.48,,,7.22,,,10.24,490740408.0,-420289728.0,1.0,1.0
00261443,엔씨소프트,20180402005029,2017,OK|연결,OK,9,6572,430,OK,82114077000.0,89357924000.0,-7243847000.0,19438987000.0,1955247000.0,1993641000.0,-38394000.0,8118657000.0,-4269579000.0,-5201476000.0,,931897000.0,19400593000.0,,,-5804140000.0,7007207000.0,1.25,4.31,2.78,3.0,4.96,3.98,,,10.25,6905070000.0,-5982971000.0,1.0,1.0
00261656,잉크테크,20180330001489,2017,OK|연결,OK,2,2831,375,OK,6662733841.0,748986422.0,5912092919.0,1924205902.0,279821857.0,6692757.0,273129100.0,,,,,,1739555943.0,,,,,,,,,,,,,,,,,
00261735,위노바,20180330000596,2017,OK|연결,OK,9,6005,402,OK,729025000.0,342236000.0,386789000.0,296436000.0,14095000.0,18294000.0,-4199000.0,401885000.0,4986000.0,14929000.0,0.0,-19914000.0,292237000.0,,,-35767000.0,41098000.0,,,2.96,,,3.96,,,,41068000.0,-36447000.0,1.0,1.0
00261887,티엘아이,20180330001101,2017,OK|연결,부분(0/7),1,2299,350,부분(1/7),,,,,,,,,,,,,,,913970000.0,,,,,,,,,,,,,,,
00261957,한국정보공학,20180330002494,2017,OK|연결,OK,7,5362,409,OK,2855831000.0,685873000.0,2169958000.0,577624000.0,53923000.0,16636000.0,37287000.0,769602000.0,28065000.0,,,,614911000.0,,,-83651000.0,74892000.0,3.04,3.05,3.045,3.4,3.41,3.405,,,,74760000.0,-85866000.0,1.0,1.0
00263140,휴스토리,20180330000867,2017,OK|연결,OK,4,3802,369,OK,171865000.0,52314000.0,119551000.0,83623000.0,,261000.0,261000.0,23985000.0,,,,,83884000.0,,,,,,,,,,,,,,,,,
00263168,에스피반도체통신,20180330001589,2017,OK|별도,OK,12,4900,403,OK,4590984000.0,2528775000.0,2062209000.0,1732205000.0,87464000.0,84074000.0,3390000.0,911035000.0,-224294000.0,,,,1735594000.0,,,-312171000.0,367264000.0,,,3.28,,,3.96,,,8.0,365753000.0,-318979000.0,1.0,1.0
00263371,한국경제TV,20180328000818,2017,OK|연결,OK,13,7719,420,OK,7575618000.0,7836592000.0,-260974000.0,977171000.0,174463000.0,173512000.0,951000.0,549062000.0,-653425000.0,-205468000.0,2305000.0,-450262000.0,,862160000.0,,-511343000.0,578046000.0,2.75,3.06,2.905,2.3,4.0,3.15,,,7.62,580942000.0,-518413000.0,1.0,1.0
00263654,오스코텍,20180824000352,2017,OK|연결,OK,10,5388,397,OK,513227394.0,0.0,513227394.0,14195907.0,4516917.0,0.0,4516917.0,11431560.0,128301783.0,-6539579.0,,134841362.0,147014607.0,,,-11550533.0,12226862.0,,,2.31,,,6.67,,,,11750614.0,-11911497.0,1.0,1.0
00264228,위즈코프,20180330002702,2017,OK|연결,OK,28,14074,404,OK,293702000.0,187440000.0,106262000.0,108684000.0,6260000.0,5152000.0,1108000.0,378105000.0,-3328000.0,7432000.0,0.0,-427000.0,251904000.0,,142924000.0,-19649594.0,22313520.0,,,2.92,,,5.0,,,,23179158.0,-19644094.0,1.0,1.0
00264255,바텍,20180509002957,2017,OK|연결,OK,13,6009,420,OK,12859161000.0,8345429000.0,4513732000.0,2014150000.0,233742000.0,186174000.0,47568000.0,1324529000.0,-402750000.0,-410312000.0,0.0,7562000.0,2061718000.0,,,-834090000.0,970684000.0,3.26,3.37,3.315,4.0,5.85,4.925,,,,975089000.0,-834763000.0,1.0,1.0
00264547,KG이니시스,20180402002744,2017,OK|연결,OK,14,15430,425,OK,19743956000.0,9923894000.0,9820062000.0,3850061000.0,244069000.0,177663000.0,66406000.0,4803232000.0,-668622000.0,-609783000.0,-76805000.0,18966000.0,3916467000.0,,171196000.0,-865642000.0,990229000.0,2.81,2.97,2.89,2.4,3.15,2.775,,,,994831000.0,-877919000.0,1.0,1.0
00264635,에스넷,20180814000002,2017,OK|연결,OK,8,5346,402,OK,10328631000.0,7409880000.0,2918751000.0,2038648000.0,259066000.0,194906000.0,64160000.0,1180477000.0,373200000.0,,,,2102809000.0,,,-702908320.0,786901440.0,,,3.43,,,3.76,,,,1108981920.0,-962099880.0,1.0,1.0
00264671,세중,20180402004498,2017,OK|연결,OK,10,12748,425,OK,11465027000.0,11898771000.0,-433744000.0,1803313000.0,354506000.0,179292000.0,175214000.0,3319496000.0,1460211000.0,256552000.0,0.0,1203659000.0,1753028000.0,,,-10854595000.0,12151481000.0,2.8,3.62,3.21,3.5,5.35,4.425,,,,12162302000.0,-10851964000.0,1.0,1.0
00264714,SG&G,20180402000495,2017,OK|연결,OK,9,10874,425,OK,39035098000.0,31504372000.0,7530726000.0,6220256000.0,963838000.0,861745000.0,102093000.0,5220491000.0,-2603419000.0,2599170000.0,,4249000.0,6391279000.0,,,-6359133000.0,2339190000.0,2.54,3.86,3.2,2.0,6.22,4.11,,,,2353442000.0,-6381340000.0,1.0,1.0
00264918,포앤티,20180330001228,2017,OK|별도,부분(1/7),5,4765,356,부분(3/7),,833847000.0,,,,6899000.0,,143537000.0,,,,,,,,,,,,,,,,,,,,,,
00264945,나이스정보통신,20180330000672,2017,OK|연결,부분(0/7),2,2708,489,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00265005,옴니시스템,20180402004316,2017,OK|연결,OK,7,5193,397,OK,2196665000.0,1860652000.0,336013000.0,430657000.0,42129000.0,45713000.0,-3584000.0,337510000.0,29144000.0,,,,427073000.0,,,-152796000.0,173583000.0,,,2.99,,,3.5,,,,176075000.0,-153646000.0,1.0,1.0
00265041,삼양케이씨아이,20180404002268,2017,OK|연결,부분(0/7),1,2247,347,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00265290,이매진,20180330001098,2017,OK|별도,부분(0/7),2,2219,494,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00265324,CJ ENM,20180330003559,2017,OK|연결,OK,12,16448,431,OK,119412244000.0,105198491000.0,14213753000.0,15594745000.0,2823649000.0,2328127000.0,495522000.0,9949143000.0,4976554000.0,-1393430000.0,2669433000.0,3700551000.0,17674363000.0,,,-616000000.0,697000000.0,3.3,3.6,3.45,1.0,5.2,3.1,,,6.4,695000000.0,-630000000.0,1.0,1.0
00265421,인지디스플레,20180402005261,2017,OK|연결,부분(0/7),3,2435,350,부분(1/7),,,,,,,,,,,,,,,458956000.0,,,,,,,,,,,,,,,
00266934,파루,20180330002338,2017,OK|연결,OK,10,7770,409,OK,2256204000.0,2323612000.0,-67408000.0,459386000.0,50604000.0,54447000.0,-3843000.0,220657000.0,42191000.0,61797000.0,,-19606000.0,455543000.0,,,-201340000.0,228059000.0,,,3.21,5.0,6.0,5.5,,,,235465000.0,-199381000.0,1.0,1.0
00266952,네오위즈홀딩스,20180402003200,2017,OK|연결,OK,13,6228,428,OK,15461653000.0,10374218000.0,5087435000.0,3081682000.0,230039000.0,135349000.0,94690000.0,3231512000.0,1233531000.0,55356000.0,0.0,1288887000.0,,2940000000.0,116000000.0,-451646000.0,495203000.0,2.07,2.84,2.455,3.0,6.94,4.97,,,4.94,500000000.0,-453000000.0,,
00266961,NAVER,20180402004149,2017,OK|연결,OK,4,3445,386,OK,300362872000.0,16329665000.0,284033207000.0,58833379000.0,7806472000.0,,7806472000.0,15310770000.0,-11807595.0,16738670000.0,,-5069075000.0,,,,,,,,,,,,,,,,,,
00267058,에스케이이엔에스,20180402004399,2017,OK|연결,OK,8,5195,426,OK,134701059000.0,135580320000.0,-879261000.0,15236620000.0,3034303000.0,3177505000.0,-143202000.0,9138842000.0,-3964672000.0,,,,18128251000.0,14141091000.0,,-4558000000.0,4959000000.0,3.1,3.2,3.15,2.8,5.1,3.95,,,8.8,4959000000.0,-4695000000.0,1.0,1.0
00267854,메디앙스,20180402002059,2017,OK|연결,OK,6,4759,394,OK,4477255000.0,7432000.0,4469823000.0,807846000.0,116405000.0,,116405000.0,648724000.0,102607000.0,,,,924251000.0,,,-276922000.0,276979000.0,,,2.92,,,4.22,,,,244381000.0,-248940000.0,1.0,1.0
00267881,보성파워텍,20180621000356,2017,OK|연결,OK,11,5080,401,OK,2641575000.0,1876447000.0,765128000.0,704718000.0,56673000.0,49130000.0,7543000.0,157626000.0,133245000.0,,,,761391000.0,,,,,,,3.12,,,4.0,,,,,,1.0,1.0
00267906,베뉴지,20180330000012,2017,OK|연결,OK,4,2810,373,OK,4558364000.0,3979634000.0,578730000.0,672995000.0,97615000.0,77230000.0,20385000.0,,,,,,693380000.0,,,,,,,,,,,,,,,,,
00267942,큐캐피탈,20180614000570,2017,OK|연결,부분(0/7),1,1876,470,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00267979,한일화학,20180328000038,2017,OK|연결,OK,6,4386,397,OK,5752419000.0,4854773000.0,897646000.0,522152000.0,125889000.0,101922000.0,23967000.0,98202000.0,321761000.0,,,,546119000.0,,,-198991000.0,224979000.0,,,2.74,,,3.11,,,,223505000.0,-203880000.0,1.0,1.0
00268002,세종텔레콤,20180329001022,2017,OK|연결,부분(0/7),1,2782,347,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00268011,일레덱스홀딩스,20180330000334,2017,OK|별도,부분(0/7),1,2118,350,부분(1/7),,,,,,,,32696015.0,,,,,,,,,,,,,,,,,,,,,,
00268118,코맥스,20180330002683,2017,OK|연결,OK,15,5731,394,OK,5770116000.0,1578568000.0,4191548000.0,1176494000.0,120746000.0,21835000.0,98911000.0,340595000.0,-71863000.0,,,,1275405000.0,,,-367910000.0,,,,3.1,,,5.36,,,,423083000.0,,1.0,1.0
00268163,케이아이티,20180327000348,2017,OK|별도,OK,3,3504,356,OK,389601000.0,323295000.0,66306000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00268251,다산네트웍스,20180402005040,2017,OK|연결,OK,2,2264,354,OK,74633000.0,0.0,74633000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00269241,주연테크,20180330001734,2017,OK|연결,OK,16,6148,381,OK,1384941000.0,786089000.0,598852000.0,272337000.0,30003000.0,,30003000.0,241892000.0,191397000.0,,,,493737000.0,,,,,,,3.21,,,3.3,,,,,,,
00269612,파워로직스,20180329000188,2017,OK|연결,부분(0/7),2,2315,854,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00269852,폴라리스오피스,20180330000484,2017,OK|연결,OK,8,5951,416,OK,2857944000.0,2151315000.0,706629000.0,634164000.0,59880000.0,68254000.0,-8374000.0,1882671000.0,-547271000.0,-243595000.0,34935000.0,-338611000.0,625790000.0,679824000.0,297061000.0,-240070000.0,282911000.0,,,3.08,,,3.63,,,9.47,282370000.0,-244833000.0,1.0,1.0
00269889,누리플렉스,20180402002876,2017,OK|연결,OK,4,4060,382,OK,2487180533.0,1458348082.0,1028832451.0,502254406.0,36805479.0,36818178.0,-12699.0,406724987.0,-129322342.0,-129322342.0,,,,,505565450.0,,,,,,,,,,,,,,,
00269940,하나투어,20180418000365,2017,OK|연결,부분(0/7),1,1950,351,부분(1/7),,,,,,,,,,,,,,,9583300000.0,,,,,,,,,,,,,,,
00271501,코아시아,20180330003840,2017,OK|연결,OK,12,10183,421,OK,11591040000.0,3646953000.0,7944087000.0,3053430000.0,257863000.0,70847000.0,187016000.0,1894516000.0,177440000.0,528204000.0,0.0,-350764000.0,3240446000.0,,,-2854000000.0,1722000000.0,2.56,3.36,2.96,2.12,6.0,4.06,,,,2676000000.0,-1492000000.0,0.5,0.5
00273110,에스티큐브,20180402003702,2017,OK|연결,OK,8,9356,403,OK,1275501000.0,0.0,1275501000.0,290448000.0,2352000.0,0.0,2352000.0,12525000.0,-21962000.0,-2307000.0,,-19655000.0,292800000.0,,,,,,,3.334,,,5.0,,,,,,1.0,1.0
00273420,이스트소프트,20180330002010,2017,OK|연결,OK,10,10624,422,OK,7812939000.0,2046182000.0,5766757000.0,1477306000.0,292137000.0,60013000.0,232124000.0,1557265000.0,-676586000.0,-682829000.0,-450626000.0,6243000.0,1709430000.0,,,-681350000.0,682689000.0,3.62,3.75,3.685,4.5,4.74,4.62,,,,583011000.0,-594626000.0,1.0,1.0
00273439,메디아나,20180330003097,2017,OK|연결,OK,12,20481,408,OK,5265121000.0,3334535000.0,1930586000.0,951273000.0,134194000.0,94951000.0,39243000.0,436081000.0,357432000.0,56183000.0,,301249000.0,1085467000.0,700000000.0,,-72000000.0,436946643.0,,,3.28,,,4.2,,,,445262586.0,-72100000.0,1.0,1.0
00274933,신세계푸드,20180402004558,2017,OK|연결,OK,10,6385,438,OK,77455653000.0,68402038000.0,9053615000.0,12644255000.0,1519352000.0,1176863000.0,342489000.0,6400375000.0,-105115.0,2987885000.0,-722717000.0,-2334115000.0,12986744000.0,,,-5430725000.0,6252889000.0,2.74,3.0,2.87,3.0,6.0,4.5,5.74,12.43,9.085,6272819000.0,-5515608000.0,1.0,1.0
00275251,아이비케이캐피탈,20180330002455,2017,OK|연결,OK,11,6376,408,OK,10342926000.0,10501829000.0,-158903000.0,1332118000.0,232287000.0,234895000.0,-2608000.0,335204000.0,377752000.0,377752000.0,0.0,0.0,1329510000.0,1781923000.0,,-840157000.0,972348000.0,,,3.1,,,,,,7.36,974190000.0,-854059000.0,1.0,1.0
00276083,피노,20180329000944,2017,OK|연결,OK,10,9125,399,OK,715584408.0,657605152.0,57979256.0,177937596.0,16107294.0,21639540.0,-5532246.0,802392576.0,11589417.0,,,,172405350.0,,,-56870922.0,63988893.0,,,2.851,,,3.39,,,8.7225,64944588.0,-57154045.0,1.0,1.0
00276834,KX하이텍,20180330003288,2017,OK|연결,OK,14,5966,396,OK,1689825000.0,954296000.0,735529000.0,475142000.0,32411000.0,26136000.0,6275000.0,370182000.0,66829000.0,,,,481417000.0,,,-114869000.0,131604000.0,,,2.79,,,2.5,,,,132450000.0,-116320000.0,1.0,1.0
00277736,한일네트웍스,20180330002216,2017,OK|연결,OK,10,9038,412,OK,4859899000.0,3975042000.0,884857000.0,922292000.0,51813000.0,70317000.0,-18504000.0,257348000.0,275534000.0,-154526000.0,,423346000.0,,,,-132963000.0,148632000.0,2.74,2.75,2.745,3.9,4.0,3.95,,,,147582000.0,-136336000.0,1.0,1.0
00278373,여천NCC,20180402000074,2017,OK|별도,OK,8,8047,420,OK,83251422000.0,79343793000.0,3907629000.0,9472517000.0,1956721000.0,1665316000.0,291405000.0,5763921000.0,1452685000.0,2162797000.0,0.0,-355056000.0,10763922000.0,10000000000.0,,-6675777000.0,6665331000.0,,,2.85,,,4.48,,,,5800810000.0,-5899918000.0,1.0,1.0
00280688,스튜디오에스,20180402000850,2017,OK|연결,OK,8,5918,411,OK,3086328000.0,2916591000.0,169737000.0,941411000.0,89952000.0,66528000.0,23424000.0,1066604000.0,765078000.0,698938000.0,14961000.0,1478977000.0,973326000.0,,143564000.0,-190832000.0,225750000.0,,,3.0,,,4.73,,,,227055000.0,-193187000.0,1.0,1.0
00287788,정상제이엘에스,20180329000446,2017,OK|연결,부분(0/7),1,2228,347,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00287812,에코바이오,20180907000440,2017,OK|연결,OK,6,4321,378,OK,1336593000.0,1337073000.0,-480000.0,303309000.0,12393000.0,28269000.0,-15876000.0,191300000.0,226477000.0,,,,287433000.0,,,,,,,,,,,,,,,,,
00288343,삼영이엔씨,20191011000438,2017,OK|연결,부분(0/7),1,2205,350,부분(1/7),,,,,,,,,,,,,,,527042000.0,,,,,,,,,,,,,,,
00288495,HC홈센타,20180608000300,2017,OK|연결,OK,27,34525,419,OK,4592177344.0,741502118.0,3850675226.0,887234341.0,54740151.0,20532665.0,34207486.0,1691109932.0,252074905.0,-73915204.0,,325990109.0,921441827.0,,,-54234480.0,62684967.0,2.57,2.94,2.755,3.1,4.98,4.04,,,5.18,62762487.0,-55166890.0,1.0,1.0
00291152,디비엘,20180330000239,2017,OK|별도,부분(0/7),1,1835,347,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00291231,우전,20180402001523,2017,OK|연결,OK,9,9632,397,OK,376468000.0,0.0,376468000.0,48634000.0,8922000.0,0.0,8922000.0,115748000.0,105829000.0,4039000.0,,101790000.0,,,,-10031000.0,1148000.0,,,2.5,,,2.6,,,2.82,9443000.0,-1104000.0,1.0,1.0
00291860,조광아이엘아이,20180330002626,2017,OK|연결,OK,7,4747,401,OK,5611003000.0,3106773000.0,2504230000.0,504470000.0,112004000.0,69472000.0,42532000.0,202218000.0,221490000.0,,,,547002000.0,,52898000.0,-173934000.0,191787000.0,,,2.94,,,4.95,,,,-192792000.0,212510000.0,1.0,1.0
00292434,인트론바이오,20181129000648,2017,OK|연결,OK,11,7856,394,OK,1527150000.0,1192730000.0,334420000.0,436868000.0,40872000.0,31873000.0,8999000.0,236508000.0,180010000.0,,,,445866000.0,,,-135435000.0,159931000.0,,,3.25,,,,,,,158746000.0,-138880000.0,1.0,1.0
