법인코드,법인명,접수번호,결산연도,처리상태,발췌테이블수,입력토큰,출력토큰,확정급여채무,사외적립자산,순확정급여부채,당기근무원가,이자비용,이자수익,순이자비용,급여지급액,보험수리적손익,퇴직급여비용합계,예상기여금,확정기여제도비용,할인율_최소,할인율_최대,할인율_중간,임금상승률_최소,임금상승률_최대,임금상승률_중간,듀레이션_최소,듀레이션_최대,듀레이션_중간
00524786,비엠티,20250321001120,2024,부분(0/7),3,5254,245,,,,,,,,,,202089000,,202089000,,,,,,,,,
00525864,피앤씨테크,20250321000759,2024,OK,12,13159,277,4381339000,3301348000,1079991000,379499000,126062000,125161000,901000,454758000,715262000,605561000,700000000,,,,,,,,,,8.69
00525934,LX세미콘,20250312001059,2024,OK,7,11971,278,76275678979,82070802814,-5795123835,11897558405,3289924950,3717000196,-427075246,15416694440,1021000421,,11508000000,,,,,,,,,,
00526599,덴티움,20250321000457,2024,OK,7,13369,280,18065799000,17765734000,300065000,4259182000,585885000,696673000,-110788000,3159944000,478236000,4148394000,76574000,,,,,,,,,,6.13
00526678,동방선기,20250321001529,2024,OK,8,14230,290,1247987000000,1015203000000,232784000000,277648000000,43187000000,36112000000,7075000000,169502000000,38284000000,284723000000,,,,,4.62,,,4.3,,,9.47
00526836,미래나노텍,20250312001106,2024,부분(4/7),5,8654,264,18026836000,18618699000,-591863000,,,759463000,,1564055000,,2418107000,,,,,,,,,,,6.13
00526951,이엠코리아,20250310000500,2024,OK,9,11389,282,16132947000,11599374000,4533573000,1513962000,644597000,510933000,133664000,1009803000,784098000,1738438000,1000000000,,,,,,,,,,7.05
00528515,한라IMS,20250318000278,2024,부분(0/7),4,6982,546,,,,,,,,,,,,,,,,,,,,,
00529815,오디텍,20250313000454,2024,OK,10,12381,278,9329285000,9235688000,93597000,893480000,337834000,335803000,2031000,406109000,391509000,895511000,1095906000,,,,,,,,,,6.41
00530185,이엔에프테크놀로지,20250317000794,2024,OK,10,12199,298,23961913000,27344312000,-3382399000,3131381000,1074834000,1199521000,-124687000,1579741000,-609495000,3006694000,,40387000,4.35,4.68,4.515,3.0,4.74,3.87,,,
00531014,유진테크,20250320000992,2024,OK,12,13757,287,15440308000,2921749000,12518559000,1930247000,470007000,158774000,311233000,1465952000,1278275000,,,,,,4.55,2.0,4.76,3.38,,,9.38
00531829,엠아이텍,20250319001023,2024,부분(0/7),4,6580,245,,,,,,,,,,783210000,,783210000,,,,,,,,,
00531865,유니테크노,20250321001940,2024,OK,11,14195,270,172898000,71267000,101631000,,,,,75694000,,117085000,55144000,1034009000,,,3.2,,,4.0,,,1.77
00531917,톱텍,20250319001144,2024,부분(0/7),5,10715,239,,,,,,,,,,,,,,,,,,,,,
00532059,그린생명과학,20250319000988,2024,OK,9,12748,276,1075070292,717556323,357513969,254412193,33024958,22525047,10499911,134136300,100757783,295883180,,157903990,,,,,,,,,8.54
00532129,영림원소프트랩,20250318001221,2024,OK,11,13949,285,18255669000,15780591000,2475078000,1580248000,833830000,723756000,110074000,559870000,465642000,1690322000,1690000000,1067000000,,,,,,,,,8.725
00533003,디케이락,20250318000218,2024,OK,10,10128,282,9374337000,4273002000,5101336000,1465981000,398554000,148100000,250454000,1086203000,1557049000,1716435000,,,,,4.2,,,6.32,,,
00533508,제이엠티,20250320000866,2024,부분(0/7),4,7211,242,,,,,,,,,,,,473153000,,,,,,,,,
00535375,키네마스터,20250319000996,2024,OK,13,12798,268,839482000,0,839482000,403905000,16788000,0,16788000,51014000,71698000,420693000,,9979000,,,,,,,,,
00535481,에스와이,20250320001251,2024,OK,6,10624,275,11169580000,6537596000,4631984000,2062618000,293339000,239024000,54315000,919359000,1303364000,2116933000,,,,,,,,,,,
00535676,테크윙,20250317000416,2024,OK,7,10798,275,19459435000,8562880000,10896555000,2667424000,714350000,281144000,433206000,1788281000,897323000,3100630000,,,,,,,,,,,
00535746,컴투스홀딩스,20250321001866,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00536286,윈팩,20250318001226,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00536523,로보스타,20250313001105,2024,OK,12,11061,285,5807446417,6728171782,-920725365,948041886,282219762,345701513,-63481751,1038101971,-17429311,1230261648,830849000,,,,4.5,,,4.76,,,8.85
00536541,에코프로,20250318001116,2024,OK,8,13864,286,139317285000,99820953000,39496332000,29092140000,4776967000,3128834000,1648133000,4706695000,9142778000,34169326000,65788000000,,,,,,,,,,12.15
00537221,인바이츠바이오코아,20250318000543,2024,OK,12,12408,277,2504574000,2396780000,107794000,827646000,133141000,99773000,33368000,18212000,-232153000,960987000,400000000,,,,,,,,,,9.726
00537559,케이알투자증권,20250314000135,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00539274,대상홀딩스,20250319001086,2024,OK,6,13154,301,387444000000,279207000000,108237000000,41004000000,15138000000,9411000000,5727000000,28829000000,-4011000000,60346000000,54832000000,,1.86,16.26,9.06,,,,1.86,16.26,9.06
00540447,유니테스트,20250320001517,2024,OK,10,12495,274,15113449000,10233647000,4879802000,1596332000,460175000,463882000,-3707000,914201000,-767547000,2052800000,,,,,,,,,,,
00540571,엘디티,20250319000751,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00540605,이월드,20250313000580,2024,OK,9,10389,288,9159759000,,9159759000,1011629000,356676000,,356676000,855967000,429533000,1368305000,,132136000,3.91,4.11,4.01,3.96,4.96,4.46,,,
00540863,GST,20250319000134,2024,OK,7,13430,266,23914504000,25547250000,-1632746000,3622108000,881424000,,,1991684000,1452905000,,,,,,,,,,,,
00541437,코렌텍,20250320001254,2024,OK,7,13952,269,4768212000,,4768212000,995990000,186341000,,186341000,995524000,63762000,1246006000,,,,,,,,,,,7.18
00541862,판도라티비,20250321001451,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00542898,케이이엠텍,20250331003438,2024,OK,13,16021,272,404721000,297831000,106890000,147088000,12543000,10984000,1559000,123089000,30196000,148648000,,,,,,,,,,,8.6
00543107,오킨스전자,20250321000018,2024,OK,5,11172,278,5748654000,1187687000,4560967000,736453000,190426000,48197000,142229000,212164000,528945000,945967000,313946000,,,,,,,,,,6.9
00543170,경남도민프로축구단,20250331001354,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00544452,이리츠코크렙,20250317000839,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00547510,툴젠,20250320001166,2024,OK,14,13120,277,2278370000,2489328000,-210958000,875188000,48630000,128681000,-80051000,372191000,148955000,795137000,,,,,4.06,,,5.02,,,
00547583,하나금융지주,20250317000894,2024,부분(3/7),5,15640,273,2825282000000,2387541000000,437741000000,177772000000,,,5610000000,,-220881000000,190552000000,,6621000000,,,,,,,,,
00550082,캔버스엔,20250314000809,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00550994,아이센스,20250318001234,2024,부분(3/7),6,13554,268,34971497000,33880565000,1090932000,,,1208939000,,1583332000,629168000,,44319000,182000000,,,,,,,,,
00551920,네오팜,20250317000438,2024,OK,11,15195,281,5894903000,6459468000,-564565000,857865000,176233000,260574000,-84341000,669844000,257375000,773524000,,,,,3.783,,,4.49,,,10.5455
00552080,양산컨트리클럽,20250328001118,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00552859,HLB테라퓨틱스,20250317000746,2024,OK,7,12191,265,603518000,148849000,454669000,163100000,16743000,,,13848000,339000,,,365894000,,,,,,,,,8.5
00553025,데이터스트림즈,20250318000461,2024,OK,10,14172,276,7018111000,225650000,6792461000,1160351000,187697000,9640000,178057000,653109000,51280000,1421122000,,,,,,,,,,,7.59
00556615,모바일어플라이언스,20250321001174,2024,OK,9,14471,272,2567123000,1482429000,1084694000,252664000,85221000,52129000,33092000,104620000,360712000,,,,,,,,,,,,8.046
00556712,힘스,20250318000356,2024,부분(0/7),4,5795,613,,,,,,,,,,,,,,,,,,,,,
00557933,진도,20250327001019,2024,OK,11,13162,277,4014553121,4173960064,-159406943,301358508,57259362,168921447,-111662085,546684942,11475214,189696423,400000000,197000000,,,,,,,,,
00560122,한울소재과학,20250321002000,2024,부분(0/7),3,10426,242,,,,,,,,,,,,605000000,,,,,,,,,
00560308,골든블루,20250331003375,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00560849,에스앤디,20250312000529,2024,OK,12,14689,277,3088584000,3077151000,11433000,177858000,96920000,102221000,-5301000,,335811000,508368000,193000000,300469000,,,,,,,,,1.21
00562245,태웅로직스,20250318000330,2024,부분(0/7),3,5531,239,,,,,,,,,,,,,,,,,,,,,
00563545,두산테스나,20250318001201,2024,OK,9,13586,286,22336204000,19571857000,2764347000,5362509000,912029000,778056000,133973000,2080410000,-742555000,4420398000,5615380000,93174000000,,,,,,,,,8.93
00563837,제로투세븐,20250320001725,2024,OK,8,13805,274,4076571546,3618821718,457749828,439346515,106718147,101455793,5262354,330668917,421689116,556606138,,,,,,,,,,,2.19
00564562,엠씨넥스,20250318001032,2024,OK,8,10328,274,17543670000,17035980000,507690000,2346859000,688702000,693946000,-5244000,1425327000,470990000,2341615000,,,,,,,,,,,
00565154,이노션,20250318001237,2024,OK,6,11675,274,65551142000,61830664000,3720478000,9628579000,2305272000,2329962000,-24690000,8732785000,1978244000,,,,,,,,,,,,
00567222,우림피티에스,20250321001733,2024,부분(4/7),8,13652,262,5685370000,5110775000,574595000,,,189033000,,543509000,,,893890000,,,,,,,,,,7.136
00568188,마이크로컨텍솔,20250320001270,2024,OK,13,14847,279,4466859000,2259866000,2206993000,804325000,182439000,71122000,111317000,609030000,104301000,1087076000,,115974000,,,,,,,,,6.71
00568461,HC보광산업,20250318001123,2024,OK,6,12429,273,2409076357,5995191,2403081166,452455732,84585186,243641,84341545,774232788,284905329,536797277,,,,,,,,,,,6.26
00569691,디엔에프,20250318001212,2024,부분(0/7),8,12104,243,,,,,,,,,,,,1420959000,,,,,,,,,
00571298,덕우전자,20250320000903,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00571483,오이솔루션,20250320001284,2024,OK,10,13756,282,13557619000,15172209000,-1614590000,1594653000,476505000,602158000,-125653000,2246962000,699662000,2545525000,1126544000,49811000,,,,,,,,,
00573269,에스코넥,20250319000891,2024,부분(4/7),6,12799,275,5295652000,4107301000,1188351000,,,,,2036488000,1025543000,2950500000,551000000,,,,,,,,7.58,9.29,8.435
00573551,알씨아이파이낸셜서비스코리아,20250623000280,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00573579,평화산업,20250317000667,2024,OK,8,13592,285,24187558000,27266595000,-3080570000,2205447000,1006019000,1013117000,-7098000,1020793000,1059026000,3211466000,,1396000000,,,,,,,,,9.12
00573676,메가젠임플란트,20250331003339,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00576789,디젠스,20250319000780,2024,OK,6,12584,267,8879083000,,8879083000,975037000,305996000,,305996000,1488993000,1799473000,,,,,,,,,,,,6.03
00576798,디아이티,20250318001120,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00577380,신진에스엠,20250320001556,2024,OK,9,16344,271,4866506000,4948539000,-82033000,763076000,177717000,199438000,-21721000,598081000,256976000,741355000,,,,,,,,,,,
00578130,아퓨어스,20250320001208,2024,OK,9,12588,279,767002000000,27153000000,739849000000,130447000000,19012000000,1377000000,17635000000,62845000000,-10327000000,148082000000,,,,,,,,,,,
00578325,럭스피아,20250314001578,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00578538,티피씨글로벌,20250319000106,2024,OK,8,12554,269,940031000,898632000,41399000,270338000,24405000,7469000,16936000,234975000,9595000,287275000,,,,,,,,,,,
00579971,칩스앤미디어,20250312000857,2024,OK,11,13216,288,8279143000,6230235000,2048908000,601799000,144659000,238235000,-93576000,454370000,1590400000,508223000,853535000,20612000,,,4.0,,,6.28,,,6.29
00579980,아이티엠반도체,20250318000502,2024,OK,9,13778,284,9982317000,10372548000,-390231000,1629624000,273204000,449973000,-176769000,1609390000,1033458000,1452855000,,,,,,,,,5.7,8.0,6.85
00579999,고영,20250314001353,2024,OK,8,13894,284,28508916000,21651267000,6857649000,3126214000,1253753000,911861000,341892000,1668023000,1061322000,3481689000,3381297000,,,,,,,,,,6.4
00580065,월덱스,20250319000351,2024,OK,10,13889,281,14741086000,15762486000,-1021400000,1648110000,440467000,462031000,-21564000,415237000,1796933000,1626546000,,252000000,,,,,,,,,4.408
00583026,멤레이비티,20250318000659,2024,OK,6,11276,283,1224209000,,1224209000,195750000,30660000,,30660000,63156000,78346000,,,255858000,3.51,4.14,3.825,1.0,3.73,2.365,,,
00583424,아모레퍼시픽,20250317000429,2024,OK,6,13463,286,500683000000,569778000000,-69095000000,36259000000,20438000000,26242000000,-5804000000,29692000000,39366000000,,46175000000,1709000000,,,,,,,,,5.7
00583442,노루페인트,20250313001422,2024,OK,7,10273,271,18707877000,4705279000,14002598000,239029000,124284000,,124284000,416248000,1300576000,,,5811082000,,,,,,,,,
00584362,케이엑스넥스지,20250331003318,2024,부분(0/7),4,8233,245,,,,,,,,,,643400000,,643400000,,,,,,,,,
00586120,푸르덴셜파이낸셜인크,20250224003664,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00587457,갤럭시아머니트리,20250321001956,2024,부분(0/7),5,14131,239,,,,,,,,,,,,,,,,,,,,,
00587466,KPX홀딩스,20250313001218,2024,OK,4,4035,274,56334960455,58227578816,-1892618361,5413241505,1919732900,2171577507,-251844607,4403628427,5413268011,,,,,,,,,,,,
00589127,KEC,20250319000838,2024,OK,6,9516,284,31743537000,30967657000,775880000,2830924000,1206656000,1372983000,-166327000,2598673000,2451670000,2664597000,4100000000,,,,,,,,,,6.34
00592653,유비벨록스,20250320001332,2024,OK,7,13468,286,7775601000,6413302000,1362299000,742187000,318738000,307716000,11022000,2574602000,325447000,753209000,,3661000000,,,,,,,4.438,10.178,7.308
00593032,LF,20250318000532,2024,OK,6,12244,286,65259000000,49496000000,15763000000,11564000000,2260000000,1643000000,617000000,12492000000,767000000,12292000000,,,,,,,,,3.14,10.92,7.03
00595012,애큐온캐피탈,20250331002463,2024,OK,10,14475,304,32604217000,37450048000,-4845831000,3716645000,1382559000,1648235000,-265676000,4699332000,521768000,3214518000,937753000,670280000,3.59,3.96,3.775,3.82,4.17,3.995,,,6.946
00595182,아톤,20250513000802,2024,OK,8,10628,274,5851531000,2771288000,3080243000,1170231000,143160000,79607000,63553000,780230000,256821000,1303784000,,,,,,,,,,,
00595191,후성,20250317000896,2024,OK,7,11774,280,33491812000,27166197000,6325615000,3599906000,1316800000,923380000,393420000,3067253000,457862000,3961986000,1592000000,,,,,,,,,,
00595298,케이티텔레캅,20250331003372,2024,OK,10,12483,284,77964896000,60084115000,17880781000,7442732000,2383480000,1863832000,519648000,6937569000,6036746000,8352380000,,,,,3.24,,,3.5,,,
00598198,컴퍼니케이,20250314000683,2024,OK,10,13627,274,1789634715,1836557266,-46922551,232072128,61315884,55240092,6075792,15390410,63067322,238147920,,,,,,,,,,,7.209
00599151,SV인베스트먼트,20240620000411,2024,OK,9,13318,271,2840228679,2067766441,772462238,291563765,43661531,84230952,-40569421,128726074,328851507,250994344,,,,,,,,,,,
00599285,서플러스글로벌,20250314001246,2024,부분(4/7),6,11788,275,6876585170,5015351853,1861233317,,,150041932,,167410082,269025867,978780771,701947000,,,,,,,,8.0,10.0,9.0
00599595,BGF에코머티리얼즈,20250318001010,2024,OK,8,13831,283,15312140000,16806263000,-1493123000,1918944000,552356000,638230000,-85874000,1426413000,164531000,,,472549000,,,,,,,5.1,9.11,7.105
00599957,슈프리마에이치큐,20250317000777,2024,부분(0/7),3,4334,239,,,,,,,,,,,,,,,,,,,,,
00603278,현대커머셜,20250321001505,2024,OK,10,10186,286,53710782000,54464747000,-753965000,4036731000,1913928000,2166760000,-252832000,3358252000,4971927000,3783899000,,339268000,,,3.79,,,4.4,,,
00603348,케이아이엔엑스,20250319000748,2024,부분(0/7),2,8600,239,,,,,,,,,,,,,,,,,,,,,
00604268,에이프로,20250319000745,2024,부분(1/7),2,4137,251,,,,,,,,1715446000,,1715446000,,1862991000,,,,,,,,,
00605328,씨앤지하이테크,20250321001389,2024,OK,7,13569,276,5853654000,6411067000,-557413000,1271797000,243257000,275122000,-31865000,866006000,37583000,1515054000,,,,,,,,,,,8.0
00605610,세라컴,20250403002645,2024,OK,10,12448,276,5081067423,2866742196,2214325227,509403588,164690952,97547784,67143168,110362070,451444955,641010875,,,,,,,,,,,5.2674
00606293,나이스디앤비,20250313000602,2024,OK,6,14254,286,11963731000,12758805000,-795074000,1562981000,434414000,491915000,-57501000,1047860000,739707000,1505480000,,365699000,,,,,,,7.6,9.2,8.4
00608316,대한과학,20250320000275,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00608440,티앤엘,20250317000486,2024,OK,13,13692,300,5303881000,4346031000,957850000,1086229000,159029000,177486000,-18457000,287042000,479400000,1067773000,,,4.56,4.7,4.63,4.64,6.47,5.555,6.776,10.942,8.859
00608802,텔콘RF제약,20250319000805,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00609324,뷰웍스,20250321000845,2024,OK,8,13628,283,27034272000,26238223000,796049000,3719795000,683400000,713664000,-30264000,949669000,645086000,3689531000,3717689000,110199000,,,,,,,,,12.51
00611666,동화바이텍스,20250331003326,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00611736,엑시콘,20250317000963,2024,OK,10,13405,275,5766952000,7092919000,-1325967000,1167339000,199971000,359726000,-159755000,1023480000,233147000,1007584000,,,,,,,,,,,
00612188,에스티오,20250320000732,2024,OK,11,13283,275,7185434254,7682420266,-496986012,689881128,294772656,289842448,4930208,478392237,363390477,694811336,,,,,,,,,,,7.3836
00612489,아이쓰리시스템,20250314000666,2024,부분(0/7),4,9038,243,,,,,,,,,,,,2345612000,,,,,,,,,
00614089,에이원알폼,20250320000036,2024,OK,9,13292,274,2910370000,554616000,2355754000,311071000,57519000,23313000,34206000,585024000,462481000,345277000,,,,,,,,,,,8.54
00614478,휴메딕스,20250318000146,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00614593,넥스트아이,20250321001149,2024,OK,9,14843,271,1115687000,,1115687000,818187000,1065000,,1065000,,22268000,819252000,,,,,3.84,,,4.2,,,5.56
00616290,이엠넷,20250319000956,2024,OK,8,15476,269,9992533000,1487736000,8504797000,1980896000,364637000,,,1742394000,502509000,2307018222,,,,,,,,,,,
00616962,린드먼아시아,20250318000339,2024,부분(1/7),4,8389,248,,,,,,,,136044444,,136044444,,136044444,,,,,,,,,
00617314,타이거일렉,20250319000763,2024,OK,15,13024,278,2838788000,129446000,2709342000,928760000,83761000,7111000,76650000,701115000,165161000,1005410000,,,,,4.58,,,5.0,,,
00617998,폴라리스세원,20250318001077,2024,부분(0/7),6,9111,246,,,559578000,,,,,,,1759979000,,,,,,,,,,,
00620558,에이비프로바이오,20250320001144,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00622787,바이오노트,20250318001275,2024,부분(0/7),4,4959,508,,,,,,,,,,,,,,,,,,,,,
00623661,원익머트리얼즈,20250318000996,2024,OK,12,14241,288,18523290000,19508440000,-985150000,2674042000,568032000,700480000,-132448000,1162134000,1038032000,2541594000,3000000000,,,,3.69,,,5.1,,,8.464
